본부,지사,노선명,방향,시설구분,시설물명,세부시설1,세부시설2,곡선반경,시점,종점,연장,설치차로,설치연도,포장형식,방향구분,규격,비고,연장총합
부산경남본부,창원지사,남해제1지선,창원,본선,,곡선부,,2000.000,8.900,9.200,0.300,2,2009,아스팔트,종방향,3×3×18,사고취약지점 개선,4646.7070
부산경남본부,창원지사,남해제1지선,창원,본선,,곡선부,,2000.000,8.900,9.200,0.300,1,2009,아스팔트,종방향,3×3×18,사고취약지점 개선,4646.7070
부산경남본부,창원지사,남해제1지선,함안,본선,,곡선부,,800.000,11.700,11.900,0.200,2,2009,아스팔트,종방향,3×3×18,내리막 경사 구간,4646.7070
부산경남본부,창원지사,남해제1지선,함안,본선,,곡선부,,800.000,11.700,11.900,0.200,1,2009,아스팔트,종방향,3×3×18,내리막 경사 구간,4646.7070
부산경남본부,창원지사,남해제1지선,함안,본선,,곡선부,,2000.000,7.000,7.200,0.200,2,2009,아스팔트,종방향,3×3×18,사고취약지점 개선,4646.7070
부산경남본부,창원지사,남해제1지선,함안,본선,,곡선부,,2000.000,7.000,7.200,0.200,1,2009,아스팔트,종방향,3×3×18,사고취약지점 개선,4646.7070
부산경남본부,창원지사,남해제1지선,함안,본선,,곡선부,,1425.000,4.300,4.500,0.200,2,2009,아스팔트,종방향,3×3×18,노면물고임부 해소,4646.7070
부산경남본부,창원지사,남해제1지선,함안,본선,,곡선부,,1425.000,4.300,4.500,0.200,1,2009,아스팔트,종방향,3×3×18,노면물고임부 해소,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,현풍,본선,,직선부,,0.000,29.000,29.040,0.040,3,2011,콘크리트,횡방향,30×4,배수용사선형(간격은 현장여건에 맞춰 적용),4646.7070
대구경북본부,군위지사,중부내륙선의 지선,현풍,본선,,직선부,,0.000,29.000,29.040,0.040,2,2011,콘크리트,횡방향,30×4,배수용사선형(간격은 현장여건에 맞춰 적용),4646.7070
대구경북본부,군위지사,중부내륙선의 지선,현풍,본선,,직선부,,0.000,29.000,29.040,0.040,1,2011,콘크리트,횡방향,30×4,배수용사선형(간격은 현장여건에 맞춰 적용),4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,서대구,TG광장부,,0.000,29.100,29.110,0.010,2,2003,콘크리트,횡방향,100×8×1000,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,서대구,TG광장부,,0.000,29.100,29.110,0.010,1,2003,콘크리트,횡방향,100×8×1000,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,본선,,직선부,,0.000,17.000,17.300,0.300,3,2013,아스팔트,종방향,6×4×40,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,본선,,직선부,,0.000,17.000,17.300,0.300,2,2013,아스팔트,종방향,6×4×40,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,본선,,직선부,,0.000,17.000,17.300,0.300,1,2013,아스팔트,종방향,6×4×40,,4646.7070
부산경남본부,창녕지사,중부내륙선의 지선,대구,IC,달성,TG광장부,,0.000,12.400,12.400,0.000,1,2009,콘크리트,횡방향,9×4×40,하이패스 차로만 설치,4646.7070
부산경남본부,창녕지사,중부내륙선의 지선,대구,IC,현풍,TG광장부,,0.000,0.000,0.000,0.000,3,2009,콘크리트,횡방향,9×4×40,,4646.7070
부산경남본부,창녕지사,중부내륙선의 지선,대구,IC,달성,TG광장부,,0.000,12.400,12.400,0.000,1,2009,콘크리트,횡방향,9×4×40,하이패스 차로만 설치,4646.7070
부산경남본부,창녕지사,중부내륙선의 지선,대구,IC,현풍,TG광장부,,0.000,0.000,0.000,0.000,3,2009,콘크리트,횡방향,9×4×40,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,화원,TG광장부,,0.000,17.250,17.260,0.010,1,2010,콘크리트,횡방향,100×8×1000,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,화원,TG광장부,,0.000,17.250,17.260,0.010,1,2010,콘크리트,횡방향,100×8×1000,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,남대구,TG광장부,,0.000,23.240,23.250,0.010,4,2009,콘크리트,횡방향,100×8×1000,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,남대구,TG광장부,,0.000,23.240,23.250,0.010,3,2009,콘크리트,횡방향,100×8×1000,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,남대구,TG광장부,,0.000,23.240,23.250,0.010,2,2009,콘크리트,횡방향,100×8×1000,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,남대구,TG광장부,,0.000,23.240,23.250,0.010,1,2009,콘크리트,횡방향,100×8×1000,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,남대구,TG광장부,,0.000,23.240,23.250,0.010,3,2009,콘크리트,횡방향,100×8×1000,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,남대구,TG광장부,,0.000,23.240,23.250,0.010,2,2009,콘크리트,횡방향,100×8×1000,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,남대구,TG광장부,,0.000,23.240,23.250,0.010,1,2009,콘크리트,횡방향,100×8×1000,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,남대구,TG광장부,,,22.540,22.540,0.000,1,2009,콘크리트,횡방향,100×8×1000,1~7 차로,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,남대구,TG광장부,,,22.540,22.540,0.000,5,2009,콘크리트,횡방향,100×8×1000,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,남대구,TG광장부,,,22.540,22.540,0.000,4,2009,콘크리트,횡방향,100×8×1000,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,남대구,TG광장부,,,22.540,22.540,0.000,3,2009,콘크리트,횡방향,100×8×1000,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,남대구,TG광장부,,,22.540,22.540,0.000,2,2009,콘크리트,횡방향,100×8×1000,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,남대구,TG광장부,,,22.540,22.540,0.000,1,2009,콘크리트,횡방향,100×8×1000,,4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,서대구,TG광장부,,0.000,29.100,29.110,0.010,1,2003,콘크리트,횡방향,100×8×1000,1~12 차로(진출),4646.7070
대구경북본부,군위지사,중부내륙선의 지선,대구,IC,서대구,램프(A~J),,240.000,28.300,28.310,0.010,1,2007,아스팔트,횡방향,30×4×130,,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,0.516,0.520,0.004,,,콘크리트,횡방향,아산현충사 IC 진출입,100*8*1000,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,0.000,0.200,0.204,,,아스팔트,종방향,아산IC R-A,3x3x16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,32.763,35.298,2.530,,,콘크리트,,교량부 고성능 포장 표면처리공법,3x3x16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,24.830,24.860,0.030,,,아스팔트,종방향,,3x3x16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,곡선부,,,0.465,0.965,0.220,,,아스팔트,종방향,천안JCT RAMP-G,3*3*16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,곡선부,,,43.745,43.785,0.040,,,아스팔트,종방향,당진방향,3*3*16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,곡선부,,,42.495,42.606,0.111,,,아스팔트,종방향,당진방향,3*3*16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,42.160,42.495,0.335,,,콘크리트,,당진방향,3*3*16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,42.010,42.160,0.150,,,아스팔트,종방향,당진방향,3*3*16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,곡선부,,,42.495,42.606,0.111,,,아스팔트,종방향,청주방향,3*3*16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,42.160,42.495,0.335,,,콘크리트,,청주방향,3*3*16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,42.010,42.160,0.150,,,아스팔트,종방향,청주방향,3*3*16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,곡선부,,,33.160,33.360,2.530,,,콘크리트,횡방향,33.16~33.36 당진방향 편경사 변,횡방향 그루빙 TYPE-E 30x4,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,곡선부,,,32.345,32.365,0.986,,,아스팔트,횡방향,32.345~32.365 당진방향 편경사 ,횡방향 그루빙 TYPE-E 30x4,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,0.000,0.200,0.204,,,아스팔트,종방향,아산IC R-A,3x3x16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,31.704,31.777,0.073,,,콘크리트,,교량부 고성능 포장 표면처리공법,3x3x16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,곡선부,,,34.480,34.680,2.530,,,콘크리트,횡방향,34.48~34.68 당진방향 편경사 변,횡방향 그루빙 TYPE-E 30x4,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,곡선부,,,34.140,34.340,2.530,,,콘크리트,횡방향,34.14~34.34 당진방향 편경사 변,횡방향 그루빙 TYPE-E 30x4,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,24.240,24.390,0.150,,,아스팔트,종방향,,3x3x16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,0.564,0.698,0.134,,,콘크리트,,구룡철2교,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,0.797,0.854,0.057,,,콘크리트,,서천안IC5교,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,0.589,0.646,0.057,,,콘크리트,,서천안IC4교,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,0.896,0.953,0.057,,,콘크리트,,서천안IC6교,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,0.333,0.374,0.041,,,콘크리트,,서천안IC7교,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,40.307,40.462,0.156,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,40.307,40.462,0.156,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,40.181,40.236,0.055,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,40.181,40.236,0.055,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,39.942,39.999,0.057,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,39.942,39.999,0.057,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,39.740,39.755,0.015,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,39.735,39.750,0.015,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,39.107,39.149,0.042,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,39.107,39.149,0.042,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,38.169,38.216,0.042,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,38.174,38.216,0.042,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,37.541,37.606,0.065,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,37.541,37.606,0.065,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,36.989,37.271,0.282,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,36.989,37.271,0.282,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,36.203,36.305,0.102,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,36.203,36.305,0.102,,,콘크리트,,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,0.400,0.400,0.009,,,콘크리트,횡방향,영업소(R-D),100×8×1000,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,0.800,0.800,0.009,,,콘크리트,횡방향,영업소(R-C),100×8×1000,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,0.200,0.200,0.009,,,콘크리트,횡방향,영업소(R-A),100×8×1000,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,0.200,0.200,0.009,,,콘크리트,횡방향,영업소(R-A),100×8×1000,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,35.400,35.584,0.184,,,아스팔트,종방향,R-F(좌),3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,36.020,36.137,0.117,,,아스팔트,종방향,R-D,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,36.240,36.563,0.323,,,아스팔트,종방향,R-C,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,35.840,36.110,0.270,,,아스팔트,종방향,R-A,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,39.550,39.700,0.150,,,아스팔트,종방향,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,39.535,39.685,0.150,,,아스팔트,종방향,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,39.240,39.535,0.295,,,콘크리트,,,0,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,39.248,39.550,0.302,,,콘크리트,,,0,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,39.149,39.248,0.099,,,아스팔트,종방향,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,39.149,39.240,0.091,,,아스팔트,종방향,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,36.812,36.872,0.007,,,아스팔트,횡방향,,3×3×19,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,36.812,36.872,0.007,,,아스팔트,횡방향,,3×3×19,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,38.899,39.107,0.208,,,아스팔트,종방향,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,38.922,39.107,0.185,,,아스팔트,종방향,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,38.394,38.899,0.505,,,콘크리트,,,0,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,38.417,38.922,0.505,,,콘크리트,,,0,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,28.244,38.394,0.150,,,아스팔트,종방향,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,38.267,38.417,0.150,,,아스팔트,종방향,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,36.872,37.002,0.130,,,아스팔트,종방향,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,36.872,37.002,0.130,,,아스팔트,종방향,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,36.538,36.852,0.314,,,콘크리트,,,0,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,36.538,36.852,0.314,,,콘크리트,,,0,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,36.388,36.538,0.150,,,아스팔트,종방향,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,36.388,36.538,0.150,,,아스팔트,종방향,,3×3×16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,곡선부,,,0.190,0.350,0.160,,,아스팔트,종방향, R-E 0+190~0+350,3*3*16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,곡선부,,,0.300,0.140,0.240,,,아스팔트,종방향,R-C0+300~R-A0+140,3*3*16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,곡선부,,,0.240,0.244,0.004,,,콘크리트,횡방향,아산현충사 IC 진출입,100*8*1000,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,0.195,0.320,0.128,,,아스팔트,종방향,아산IC R-E,3x3x16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,0.860,1.250,0.384,,,아스팔트,종방향,아산IC R-A,3x3x16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,24.830,24.860,0.032,,,아스팔트,종방향,,3x3x16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,직선부,,,24.240,24.390,0.150,,,아스팔트,종방향,,3x3x16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,곡선부,,,0.120,0.200,0.210,,,아스팔트,종방향,R-B 0+120~R-A 0+200,3*3*16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,0.000,0.100,0.100,,,아스팔트,종방향,아산IC R-G,3x3x16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,0.280,0.400,0.120,,,아스팔트,종방향,아산IC R-H,3x3x16,4646.7070
대전충남본부,천안지사,당진청주선,당진,,,곡선부,,,1.110,1.860,0.750,,,아스팔트,종방향,,3*3*16,4646.7070
대전충남본부,천안지사,당진청주선,청주,,,직선부,,,0.156,0.290,0.136,,,아스팔트,종방향,아산IC R-F,3x3x16,4646.7070
대전충남본부,부여지사,서천공주선,공주,IC,칠갑산,TG광장부,,0.000,44.071,44.071,0.000,1,2009,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치,4646.7070
대전충남본부,부여지사,서천공주선,공주,IC,칠갑산,TG광장부,,,44.071,44.071,0.000,1,2009,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치,4646.7070
대전충남본부,부여지사,서천공주선,공주,IC,서부여,TG광장부,,,22.800,22.800,0.000,1,2009,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치,4646.7070
대전충남본부,부여지사,서천공주선,공주,IC,서부여,TG광장부,,,22.800,22.800,0.000,1,2009,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치,4646.7070
대전충남본부,부여지사,서천공주선,공주,IC,서공주,램프(A~J),,60.000,0.850,0.235,0.615,1,2010,콘크리트,횡방향,9×4×40,연결로 감속차로부(60~279),4646.7070
대전충남본부,부여지사,서천공주선,공주,IC,서공주,TG광장부,,,57.560,57.560,0.000,1,2009,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치,4646.7070
대전충남본부,부여지사,서천공주선,공주,IC,서공주,TG광장부,,,57.560,57.560,0.000,1,2009,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치,4646.7070
대전충남본부,부여지사,서천공주선,공주,IC,부여,TG광장부,,,31.631,31.631,0.000,1,2009,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치,4646.7070
대전충남본부,부여지사,서천공주선,공주,IC,부여,TG광장부,,,31.631,31.631,0.000,1,2009,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치,4646.7070
대전충남본부,부여지사,서천공주선,공주,JCT,동서천,램프,,2000.000,0.450,0.950,0.500,1,2011,콘크리트,종방향,3*3*18,연결로 감속차로부,4646.7070
대전충남본부,부여지사,서천공주선,공주,IC,동서천,TG광장부,,,1.600,1.610,0.010,1,2009,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치,4646.7070
대전충남본부,부여지사,서천공주선,공주,IC,동서천,TG광장부,,,1.420,1.430,0.010,1,2009,콘크리트,횡방향,100×8×1000,하이패스 차로만 설치,4646.7070
대전충남본부,부여지사,서천공주선,서천,본선,,곡선부,,3000.000,15.940,16.440,0.500,2,2010,콘크리트,종방향,9×4×50,편경사 편화구간 설치,4646.7070
대전충남본부,부여지사,서천공주선,서천,본선,,곡선부,,3000.000,15.940,16.440,0.500,1,2010,콘크리트,종방향,9×4×50,편경사 편화구간 설치,4646.7070
광주전남본부,보성지사,남해선(영암순천),영암,본선,,직선부,,0.000,12.630,13.610,0.980,2,2012,콘크리트,횡방향,100x8x1000,영암주차장,4646.7070
광주전남본부,보성지사,남해선(영암순천),영암,본선,,직선부,,0.000,12.630,13.610,0.980,1,2012,콘크리트,횡방향,100x8x1000,영암주차장,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,IC,순천만,TG광장부,,0.000,100.600,100.600,0.000,1,2012,콘크리트,횡방향,100x8x1000,하이패스차로,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선TG,보성지사 남순천영업소,TG광장부,,0.000,97.190,97.290,0.100,1,2012,콘크리트,횡방향,100x8x1000,하이패스차로,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,IC,벌교,TG광장부,,0.000,79.700,79.700,0.000,1,2012,콘크리트,횡방향,100x8x1000,하이패스차로,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,IC,강진무위사,TG광장부,,0.000,19.500,19.500,0.000,1,2012,콘크리트,횡방향,100x8x1000,하이패스차로,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선TG,서영암영업소,TG광장부,,0.000,4.880,4.980,0.100,6,2012,콘크리트,횡방향,100x8x2000,,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선TG,서영암영업소,TG광장부,,0.000,4.880,4.980,0.100,5,2012,콘크리트,횡방향,100x8x2000,,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선TG,서영암영업소,TG광장부,,0.000,4.880,4.980,0.100,4,2012,콘크리트,횡방향,100x8x2000,,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선TG,서영암영업소,TG광장부,,0.000,4.880,4.980,0.100,3,2012,콘크리트,횡방향,100x8x2000,,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선TG,서영암영업소,TG광장부,,0.000,4.880,4.980,0.100,2,2012,콘크리트,횡방향,100x8x2000,,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선TG,서영암영업소,TG광장부,,0.000,4.880,4.980,0.100,1,2012,콘크리트,횡방향,100x8x2000,,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,IC,장흥,TG광장부,,0.000,38.300,38.300,0.000,1,2012,콘크리트,횡방향,100x8x1000,하이패스차로,4646.7070
광주전남본부,보성지사,남해선(영암순천),영암,본선,,곡선부,,6100.000,63.500,64.480,0.980,2,2012,콘크리트,횡방향,100x8x1000,보성녹차휴게소,4646.7070
광주전남본부,보성지사,남해선(영암순천),영암,본선,,곡선부,,6100.000,63.500,64.480,0.980,1,2012,콘크리트,횡방향,100x8x1000,보성녹차휴게소,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선,,곡선부,,2000.000,66.700,67.680,0.980,2,2012,콘크리트,횡방향,100x8x1000,보성녹차휴게소,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선,,곡선부,,2000.000,66.700,67.680,0.980,1,2012,콘크리트,횡방향,100x8x1000,보성녹차휴게소,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선,,곡선부,,1300.000,10.830,11.810,0.980,2,2012,콘크리트,횡방향,100x8x1000,영암주차장,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선,,곡선부,,1300.000,10.830,11.810,0.980,1,2012,콘크리트,횡방향,100x8x1000,영암주차장,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,IC,순천만,TG광장부,,0.000,100.600,100.600,0.000,1,2012,콘크리트,횡방향,100x8x1000,하이패스차로,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선TG,보성지사 남순천영업소,TG광장부,,0.000,97.280,97.380,0.100,1,2012,콘크리트,횡방향,100x8x1000,하이패스차로,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,IC,고흥,TG광장부,,0.000,84.200,84.200,0.000,1,2012,콘크리트,횡방향,100x8x1000,하이패스차로,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,IC,고흥,TG광장부,,0.000,84.200,84.200,0.000,1,2012,콘크리트,횡방향,100x8x1000,하이패스차로,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,IC,보성,TG광장부,,0.000,61.200,61.200,0.000,1,2012,콘크리트,횡방향,100x8x1000,하이패스차로,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,IC,벌교,TG광장부,,0.000,79.700,79.700,0.000,1,2012,콘크리트,횡방향,100x8x1000,하이패스차로,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,IC,보성,TG광장부,,0.000,61.200,61.200,0.000,1,2012,콘크리트,횡방향,100x8x1000,하이패스차로,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,IC,장흥,TG광장부,,0.000,38.300,38.300,0.000,1,2012,콘크리트,횡방향,100x8x1000,하이패스차로,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,IC,강진무위사,TG광장부,,0.000,19.500,19.500,0.000,1,2012,콘크리트,횡방향,100x8x1000,하이패스차로,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선TG,서영암영업소,TG광장부,,0.000,4.980,5.080,0.100,1,2012,콘크리트,횡방향,100x8x1000,하이패스차로,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선TG,서영암영업소,TG광장부,,0.000,4.880,4.980,0.100,6,2012,콘크리트,횡방향,100x8x1000,하이패스차로,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선TG,서영암영업소,TG광장부,,0.000,4.880,4.980,0.100,1,2012,콘크리트,횡방향,100x8x1000,하이패스차로,4646.7070
광주전남본부,보성지사,남해선(영암순천),영암,본선TG,보성지사 남순천영업소,TG광장부,,0.000,97.280,97.380,0.100,4,2012,콘크리트,횡방향,100x8x2000,,4646.7070
광주전남본부,보성지사,남해선(영암순천),영암,본선TG,보성지사 남순천영업소,TG광장부,,0.000,97.280,97.380,0.100,3,2012,콘크리트,횡방향,100x8x2000,,4646.7070
광주전남본부,보성지사,남해선(영암순천),영암,본선TG,보성지사 남순천영업소,TG광장부,,0.000,97.280,97.380,0.100,2,2012,콘크리트,횡방향,100x8x2000,,4646.7070
광주전남본부,보성지사,남해선(영암순천),영암,본선TG,보성지사 남순천영업소,TG광장부,,0.000,97.280,97.380,0.100,1,2012,콘크리트,횡방향,100x8x2000,,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선TG,보성지사 남순천영업소,TG광장부,,0.000,97.190,97.290,0.100,5,2012,콘크리트,횡방향,100x8x2000,,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선TG,보성지사 남순천영업소,TG광장부,,0.000,97.190,97.290,0.100,4,2012,콘크리트,횡방향,100x8x2000,,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선TG,보성지사 남순천영업소,TG광장부,,0.000,97.190,97.290,0.100,3,2012,콘크리트,횡방향,100x8x2000,,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선TG,보성지사 남순천영업소,TG광장부,,0.000,97.190,97.290,0.100,2,2012,콘크리트,횡방향,100x8x2000,,4646.7070
광주전남본부,보성지사,남해선(영암순천),순천,본선TG,보성지사 남순천영업소,TG광장부,,0.000,97.190,97.290,0.100,1,2012,콘크리트,횡방향,100x8x2000,,4646.7070
