"SUM_YRMTH","VDS_CD","COCT_CD","TRFFCVLM","OCCPNCY","SPD_AVG","NMLT_CSCNT","REVISN_CSCNT","LAST_CHANGE_DAYHMINSEC"
"202503","0100VDE07400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDE07450","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDE07451","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDE07500","1","1001472","3.28","106.36","89072","208","20250401083008"
"202503","0100VDE07600","1","1096998","3.53","99.72","89276","4","20250401083008"
"202503","0100VDE07700","1","1094215","3.71","106.53","89274","6","20250401083008"
"202503","0100VDE07800","1","1080426","3.67","99.78","89276","4","20250401083008"
"202503","0100VDE07900","1","1184170","3.62","99.86","85480","3378","20250401083008"
"202503","0100VDE08100","1","1067897","3.60","99.52","89059","221","20250401083008"
"202503","0100VDE08150","1","-1","-1.00","-1.00","61098","27675","20250401083008"
"202503","0100VDE08200","1","1080351","3.77","95.47","89106","174","20250401083008"
"202503","0100VDE08300","1","1081429","3.82","92.68","89076","204","20250401083008"
"202503","0100VDE08400","1","1190516","3.75","94.99","86164","2931","20250401083008"
"202503","0100VDE08500","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDE08600","1","1080401","3.80","94.31","89093","187","20250401083008"
"202503","0100VDE08700","1","1191385","3.76","93.94","86359","2910","20250401083008"
"202503","0100VDE08800","1","1079794","3.83","93.26","89098","182","20250401083008"
"202503","0100VDE08900","1","1080266","4.00","90.13","89060","213","20250401083008"
"202503","0100VDE09050","1","-1","-1.00","-1.00","31060","36713","20250401083008"
"202503","0100VDE09051","1","-1","-1.00","-1.00","60738","27566","20250401083008"
"202503","0100VDE09100","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDE09200","1","1135149","3.87","97.28","89082","198","20250401083008"
"202503","0100VDE09250","1","0","0.00","0.00","72633","16630","20250401083008"
"202503","0100VDE09300","1","1134629","3.83","101.43","88835","445","20250401083008"
"202503","0100VDE09350","1","-1","-1.00","-1.00","55543","31602","20250401083008"
"202503","0100VDE09351","1","-1","-1.00","-1.00","36484","38402","20250401083008"
"202503","0100VDE09400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDE09500","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDE09600","1","1317729","4.11","100.94","88830","155","20250401083008"
"202503","0100VDE09650","1","0","0.00","0.00","89280","0","20250401083008"
"202503","0100VDE09651","1","0","0.00","0.00","89280","0","20250401083008"
"202503","0100VDE09700","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDE09800","1","1396876","4.63","100.31","88271","966","20250401083008"
"202503","0100VDE09900","1","1066425","4.48","98.59","87689","295","20250401083008"
"202503","0100VDE10000","1","1457169","4.62","95.70","88779","351","20250401083008"
"202503","0100VDE10101","1","1385993","5.00","93.56","89223","57","20250401083008"
"202503","0100VDE10102","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDE10103","1","1369654","4.57","94.28","89203","77","20250401083008"
"202503","0100VDE10104","1","1445118","5.23","89.17","88456","817","20250401083008"
"202503","0100VDE10200","1","1392979","5.01","97.11","89067","213","20250401083008"
"202503","0100VDE10250","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDE10300","1","820895","5.26","92.47","88943","337","20250401083008"
"202503","0100VDE10400","1","637796","5.33","95.84","89255","25","20250401083008"
"202503","0100VDE10600","1","1005984","12.69","78.72","89280","0","20250401083008"
"202503","0100VDE10601","1","1002973","9.16","73.73","89268","12","20250401083008"
"202503","0100VDE10602","1","1003184","9.45","74.03","89274","6","20250401083008"
"202503","0100VDE10604","1","1004012","8.55","76.82","89277","3","20250401083008"
"202503","0100VDE10606","1","1003877","8.32","77.64","89276","4","20250401083008"
"202503","0100VDE10608","1","992327","7.13","82.84","89267","13","20250401083008"
"202503","0100VDE10609","1","1004380","18.41","31.15","89278","2","20250401083008"
"202503","0100VDE10700","1","997466","7.24","93.71","86942","1173","20250401083008"
"202503","0100VDE10800","1","995479","8.24","87.46","89269","11","20250401083008"
"202503","0100VDE10900","1","997440","6.94","94.65","89274","6","20250401083008"
"202503","0100VDE11000","1","1630354","2.52","97.40","89167","113","20250401083008"
"202503","0100VDE11100","1","1672216","3.30","95.66","89078","202","20250401083008"
"202503","0100VDE11200","1","356421","7.57","81.57","89241","39","20250401083008"
"202503","0100VDE11300","1","1537011","5.88","93.72","88995","195","20250401083008"
"202503","0100VDE11400","1","1170132","4.11","99.61","89046","234","20250401083008"
"202503","0100VDE11500","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDE11600","1","1103846","6.06","92.61","89221","59","20250401083008"
"202503","0100VDE11700","1","1307975","4.56","98.08","89278","2","20250401083008"
"202503","0100VDE11800","1","1310098","4.67","98.85","89274","6","20250401083008"
"202503","0100VDE11900","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDE12000","1","1436814","5.04","97.55","89265","15","20250401083008"
"202503","0100VDE12050","1","1436747","5.05","97.55","89167","113","20250401083008"
"202503","0100VDE12100","1","0","0.00","0.00","89280","0","20250401083008"
"202503","0100VDE12300","1","1260944","3.98","96.46","89053","227","20250401083008"
"202503","0100VDE12400","1","554158","2.24","111.31","89250","30","20250401083008"
"202503","0100VDE12500","1","774875","2.67","106.81","89246","34","20250401083008"
"202503","0100VDE12600","1","808289","3.09","102.72","89276","4","20250401083008"
"202503","0100VDE12650","1","891679","3.97","92.78","89279","1","20250401083008"
"202503","0100VDE12700","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDE12800","1","1076542","3.91","102.53","89068","187","20250401083008"
"202503","0100VDE12900","1","1053924","4.45","100.42","89237","43","20250401083008"
"202503","0100VDE13000","1","226112","4.66","97.63","19162","35","20250401083008"
"202503","0100VDE13100","1","-1","-1.00","-1.00","19182","15","20250401083008"
"202503","0100VDE13200","1","1337150","4.68","93.65","89275","5","20250401083008"
"202503","0100VDE13300","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDE13400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDE13500","1","814726","3.69","96.43","89248","32","20250401083008"
"202503","0100VDE13600","1","817152","3.94","95.72","89274","6","20250401083008"
"202503","0100VDE13700","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS00100","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS00200","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS00300","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS00450","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS00750","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS00900","1","372519","2.82","98.37","88372","908","20250401083008"
"202503","0100VDS01100","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS01300","1","325503","2.41","102.97","88121","1159","20250401083008"
"202503","0100VDS01500","1","480083","2.89","100.64","87451","1829","20250401083008"
"202503","0100VDS01600","1","503208","3.32","98.52","88596","684","20250401083008"
"202503","0100VDS01800","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS02000","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS02200","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS02400","1","427340","3.42","92.13","88982","298","20250401083008"
"202503","0100VDS02600","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS02800","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS03000","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS03100","1","500521","4.23","91.36","88086","984","20250401083008"
"202503","0100VDS03300","1","500385","3.39","93.74","88330","950","20250401083008"
"202503","0100VDS03500","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS03700","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS03950","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS04100","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS04251","1","1317270","4.96","92.25","89277","3","20250401083008"
"202503","0100VDS04300","1","298427","4.09","93.61","89271","9","20250401083008"
"202503","0100VDS04500","1","663168","5.06","94.19","89262","18","20250401083008"
"202503","0100VDS04700","1","663472","5.15","93.06","89280","0","20250401083008"
"202503","0100VDS04900","1","662375","4.99","96.37","89259","21","20250401083008"
"202503","0100VDS05100","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS05300","1","689628","5.09","97.07","89276","4","20250401083008"
"202503","0100VDS05500","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS05700","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS05900","1","714440","5.52","92.00","89277","3","20250401083008"
"202503","0100VDS06000","1","715471","5.45","88.90","89280","0","20250401083008"
"202503","0100VDS06100","1","716014","5.26","95.31","89280","0","20250401083008"
"202503","0100VDS06200","1","516423","6.33","98.65","89280","0","20250401083008"
"202503","0100VDS06400","1","730843","3.81","97.62","88997","283","20250401083008"
"202503","0100VDS06440","1","-1","-1.00","-1.00","50999","37033","20250401083008"
"202503","0100VDS06470","1","-1","-1.00","-1.00","51239","37588","20250401083008"
"202503","0100VDS06550","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS06600","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS06650","1","-1","-1.00","-1.00","49089","37639","20250401083008"
"202503","0100VDS06651","1","-1","-1.00","-1.00","32258","43765","20250401083008"
"202503","0100VDS06700","1","854199","3.94","98.64","89047","233","20250401083008"
"202503","0100VDS06701","1","-1","-1.00","-1.00","44712","41413","20250401083008"
"202503","0100VDS06702","1","-1","-1.00","-1.00","20834","33098","20250401083008"
"202503","0100VDS06800","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS06900","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS06950","1","-1","-1.00","-1.00","14990","22155","20250401083008"
"202503","0100VDS07100","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS07200","1","826805","2.94","104.54","89039","241","20250401083008"
"202503","0100VDS07300","1","833598","2.97","104.14","89036","244","20250401083008"
"202503","0100VDS07320","1","-1","-1.00","-1.00","48434","37672","20250401083008"
"202503","0100VDS07321","1","0","0.00","0.00","78376","10886","20250401083008"
"202503","0100VDS07350","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS07351","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS07352","1","1047213","3.23","102.00","89122","158","20250401083008"
"202503","0100VDS07355","1","1056414","3.58","94.27","89273","7","20250401083008"
"202503","0100VDS07356","1","1170895","3.48","97.73","89280","0","20250401083008"
"202503","0100VDS07357","1","1047890","3.44","98.51","89274","6","20250401083008"
"202503","0100VDS07358","1","1075123","3.77","94.01","89097","183","20250401083008"
"202503","0100VDS07400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS07450","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS07451","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS07500","1","1005384","3.45","99.98","89130","150","20250401083008"
"202503","0100VDS07600","1","1098917","3.76","97.23","89277","3","20250401083008"
"202503","0100VDS07700","1","1095024","3.66","103.06","89277","3","20250401083008"
"202503","0100VDS07800","1","1085541","3.60","103.20","89276","4","20250401083008"
"202503","0100VDS07900","1","1190342","3.55","101.96","85510","3485","20250401083008"
"202503","0100VDS08100","1","1072624","3.57","100.14","89099","181","20250401083008"
"202503","0100VDS08150","1","0","0.00","0.00","60266","28797","20250401083008"
"202503","0100VDS08200","1","1329226","3.21","105.52","59104","20158","20250401083008"
"202503","0100VDS08300","1","1086182","3.86","94.01","89125","155","20250401083008"
"202503","0100VDS08400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS08500","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS08600","1","1087299","3.92","92.30","89094","186","20250401083008"
"202503","0100VDS08700","1","1198882","3.85","93.35","86226","2998","20250401083008"
"202503","0100VDS08800","1","1087549","3.83","94.28","89086","194","20250401083008"
"202503","0100VDS08900","1","1088129","3.80","96.71","89095","185","20250401083008"
"202503","0100VDS09050","1","-1","-1.00","-1.00","60976","27935","20250401083008"
"202503","0100VDS09051","1","-1","-1.00","-1.00","26655","30178","20250401083008"
"202503","0100VDS09100","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS09200","1","1265586","4.25","94.70","88857","423","20250401083008"
"202503","0100VDS09300","1","1105872","4.05","95.45","89040","240","20250401083008"
"202503","0100VDS09350","1","-1","-1.00","-1.00","53954","31122","20250401083008"
"202503","0100VDS09400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS09500","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS09600","1","1326890","4.39","98.25","88833","152","20250401083008"
"202503","0100VDS09650","1","0","0.00","0.00","89280","0","20250401083008"
"202503","0100VDS09651","1","0","0.00","0.00","89280","0","20250401083008"
"202503","0100VDS09700","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS09800","1","1391497","4.39","99.90","89021","259","20250401083008"
"202503","0100VDS09900","1","1007823","4.19","102.15","87667","272","20250401083008"
"202503","0100VDS10000","1","1468595","4.04","102.15","89177","82","20250401083008"
"202503","0100VDS10101","1","1387340","3.88","102.00","89279","1","20250401083008"
"202503","0100VDS10102","1","1380665","4.06","101.07","89271","9","20250401083008"
"202503","0100VDS10103","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS10104","1","1389527","4.70","90.69","89264","16","20250401083008"
"202503","0100VDS10200","1","1375823","4.42","98.33","76897","12197","20250401083008"
"202503","0100VDS10250","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0100VDS10300","1","686754","5.31","89.81","89270","10","20250401083008"
"202503","0100VDS10400","1","723857","5.54","89.23","89246","34","20250401083008"
"202503","0100VDS10600","1","1083189","8.70","87.61","89280","0","20250401083008"
"202503","0100VDS10601","1","1079592","6.84","86.52","89280","0","20250401083008"
"202503","0100VDS10602","1","1080730","7.55","80.66","89279","1","20250401083008"
"202503","0100VDS10604","1","1077883","8.07","78.76","89275","5","20250401083008"
"202503","0100VDS10606","1","1020589","8.30","86.08","89280","0","20250401083008"
"202503","0100VDS10608","1","1071979","9.08","75.37","89270","10","20250401083008"
"202503","0100VDS10609","1","1083649","25.91","25.61","89243","37","20250401083008"
"202503","0100VDS10700","1","956832","11.20","83.17","86554","2108","20250401083008"
"202503","0100VDS10800","1","1030778","10.48","85.54","89253","27","20250401083008"
"202503","0100VDS10830","1","975224","3.38","85.50","89180","100","20250401083008"
"202503","0100VDS10870","1","1022822","3.70","79.66","89163","117","20250401083008"
"202503","0100VDS10900","1","1032415","8.67","83.81","89280","0","20250401083008"
"202503","0100VDS11000","1","1615279","2.91","84.22","89120","160","20250401083008"
"202503","0100VDS11100","1","1757648","4.60","91.26","89108","172","20250401083008"
"202503","0100VDS11200","1","1646568","6.17","97.46","89275","5","20250401083008"
"202503","0100VDS11300","1","1508660","5.42","91.12","88976","182","20250401083008"
